4.70000;1.00000;0.033333335
4.73333;1.00000;0.033333335
4.76666;1.00000;0.033333335
4.80000;1.00000;0.033333335
4.83333;1.00000;0.033333335
4.86666;1.00000;0.033333335
4.90000;1.00000;0.033333335
4.93333;1.00000;0.033333335
4.96666;1.00000;0.033333335
5.00000;1.00000;0.033333335
5.03333;0.99962;0.033333335
5.06666;0.99682;0.033333335
5.10000;0.98677;0.033333335
5.13333;0.96259;0.033333335
5.16666;0.91761;0.033333335
5.20000;0.84734;0.033333335
5.23333;0.75055;0.033333335
5.26666;0.62954;0.033333335
5.30000;0.48974;0.033333335
5.33333;0.33889;0.033333335
5.36666;0.18598;0.033333335
5.40000;0.04016;0.033333335
5.43333;-0.09024;0.033333335
5.46666;-0.19854;0.033333335
5.50000;-0.28017;0.033333335
5.53333;-0.33293;0.033333335
5.56666;-0.35695;0.033333335
5.60000;-0.35443;0.033333335
5.63333;-0.32923;0.033333335
5.66666;-0.28633;0.033333335
5.70000;-0.23132;0.033333335
5.73333;-0.16986;0.033333335
5.76666;-0.10722;0.033333335
5.80000;-0.04798;0.033333335
5.83333;0.00428;0.033333335
5.86666;0.04706;0.033333335
5.90000;0.07896;0.033333335
5.93333;0.09962;0.033333335
5.96666;0.10955;0.033333335
6.00000;0.10996;0.033333335
6.03333;0.10254;0.033333335
6.06666;0.08926;0.033333335
6.10000;0.07216;0.033333335
6.13333;0.05318;0.033333335
6.16666;0.03405;0.033333335
6.20000;0.01617;0.033333335
6.23333;0.00061;0.033333335
6.26666;-0.01196;0.033333335
6.30000;-0.02119;0.033333335
6.33333;-0.02708;0.033333335
6.36666;-0.02985;0.033333335
6.40000;-0.02990;0.033333335
6.43333;-0.02778;0.033333335
6.46666;-0.02408;0.033333335
6.50000;-0.01938;0.033333335
6.53333;-0.01422;0.033333335
6.56666;-0.00909;0.033333335
6.60000;-0.00434;0.033333335
6.63333;-0.00025;0.033333335
6.66666;0.00301;0.033333335
6.70000;0.00538;0.033333335
6.73333;0.00687;0.033333335
6.76666;0.00754;0.033333335
6.80000;0.00752;0.033333335
6.83333;0.00696;0.033333335
6.86666;0.00600;0.033333335
6.90000;0.00481;0.033333335
6.93333;0.00352;0.033333335
6.96666;0.00224;0.033333335
7.00000;0.00107;0.033333335
7.03333;0.00006;0.033333335
7.06666;-0.00073;0.033333335
7.10000;-0.00130;0.033333335
7.13333;-0.00165;0.033333335
7.16666;-0.00181;0.033333335
7.20000;-0.00180;0.033333335
7.23333;-0.00166;0.033333335
7.26666;-0.00142;0.033333335
7.29999;-0.00114;0.033333335
7.33333;-0.00083;0.033333335
7.36666;-0.00053;0.033333335
7.39999;-0.00025;0.033333335
7.43333;-0.00002;0.033333335
7.46666;0.00017;0.033333335
7.49999;0.00030;0.033333335
7.53333;0.00038;0.033333335
7.56666;0.00042;0.033333335
7.59999;0.00041;0.033333335
7.63333;0.00038;0.033333335
7.66666;0.00033;0.033333335
7.69999;0.00026;0.033333335
7.73333;0.00019;0.033333335
7.76666;0.00012;0.033333335
7.79999;0.00006;0.033333335
7.83333;0.00001;0.033333335
7.86666;-0.00004;0.033333335
7.89999;-0.00007;0.033333335
7.93333;-0.00008;0.033333335
7.96666;-0.00009;0.033333335
7.99999;-0.00009;0.033333335
8.03333;-0.00008;0.033333335
8.06666;-0.00007;0.033333335
8.10000;-0.00006;0.033333335
8.13333;-0.00004;0.033333335
8.16666;-0.00003;0.033333335
8.20000;-0.00001;0.033333335
8.23333;-0.00000;0.033333335
8.26666;0.00001;0.033333335
8.30000;0.00001;0.033333335
8.33333;0.00002;0.033333335
8.36667;0.00002;0.033333335
8.40000;0.00002;0.033333335
8.43333;0.00002;0.033333335
8.46667;0.00002;0.033333335
8.50000;0.00001;0.033333335
8.53333;0.00001;0.033333335
8.56667;0.00001;0.033333335
8.60000;0.00000;0.033333335
8.63334;0.00000;0.033333335
8.66667;-0.00000;0.033333335
8.70000;-0.00000;0.033333335
8.73334;-0.00000;0.033333335
8.76667;-0.00000;0.033333335
8.80000;-0.00000;0.033333335
8.83334;-0.00000;0.033333335
8.86667;-0.00000;0.033333335
8.90001;-0.00000;0.033333335
8.93334;-0.00000;0.033333335
8.96667;-0.00000;0.033333335
9.00001;-0.00000;0.033333335
9.03334;-0.00000;0.033333335
9.06667;0.00000;0.033333335
9.10001;0.00000;0.033333335
9.13334;0.00000;0.033333335
9.16668;0.00000;0.033333335
9.20001;0.00000;0.033333335
9.23334;0.00000;0.033333335
9.26668;0.00000;0.033333335
9.30001;0.00000;0.033333335
9.33334;0.00000;0.033333335
9.36668;0.00000;0.033333335
9.40001;0.00000;0.033333335
9.43335;0.00000;0.033333335
9.46668;-0.00000;0.033333335
9.50001;-0.00000;0.033333335
9.53335;-0.00000;0.033333335
9.56668;-0.00000;0.033333335
9.60002;-0.00000;0.033333335
9.63335;-0.00000;0.033333335
9.66668;-0.00000;0.033333335
9.70002;-0.00000;0.033333335
9.73335;-0.00000;0.033333335
9.76668;-0.00000;0.033333335
9.80002;-0.00000;0.033333335
9.83335;-0.00000;0.033333335
9.86669;-0.00000;0.033333335
9.90002;0.00000;0.033333335
9.93335;0.00000;0.033333335
9.96669;0.00000;0.033333335
